<document id="hi">
<head>
9	((	VGNN	<fs drel='r6:NP7' name='VGNN'>
9.1	करने	VM	<fs af='कर,v,any,any,any,o,ना,nA' name='करने' posn='140'>
9.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के2' posn='150'>
	))
10	((	NP	<fs drel='k7t:VGF2' name='NP7'>
10.1	एक	QC	<fs af='एक,num,any,any,,any,,' name='एक' posn='160'>
10.2	दिन	NN	<fs af='दिन,n,m,sg,3,d,0,0' name='दिन' posn='170'>
10.3	बाद	NST	<fs af='बाद,nst,m,sg,3,d,,' name='बाद' posn='180'>
	))
11	((	NP	<fs drel='k4:VGF2' name='NP8'>
11.1	प्रधानमंत्री	NNP	<fs af='प्रधानमंत्री,n,m,sg,3,d,0,0' name='प्रधानमंत्री' posn='190'>
11.2	मनमोहन	NNPC	<fs af='मनमोहन,n,m,sg,3,d,0,0' name='मनमोहन' posn='200'>
11.3	सिंह	NNP	<fs af='सिंह,n,m,sg,3,o,0,0' name='सिंह' posn='210'>
11.4	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='220'>
	))
12	((	VGF	<fs voicetype='active' drel='ccof:CCP' stype='declarative' name='VGF2'>
12.1	सौंप	VM	<fs af='सौंप,v,any,any,any,,0,0' name='सौंप' posn='230'>
12.2	दिया	VAUX	<fs af='दे,v,m,sg,any,,या,yA' name='दिया' posn='240'>
12.3	था	VAUX	<fs af='था,v,m,sg,any,,था,WA' name='था' posn='250'>
12.4	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='260'>
	))
</Sentence>

<Sentence id='3'>
1	((	NP	<fs drel='k1:VGF' name='NP'>
1.1	वोहरा	NNP	<fs af='वोहरा,n,m,sg,3,o,0,0' name='वोहरा' posn='10'>
1.2	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='20'>
	))
2	((	NP	<fs drel='k7t:VGF' name='NP2'>
2.1	मंगलवार	NNP	<fs af='मंगलवार,n,m,sg,3,o,0,0' name='मंगलवार' posn='30'>
2.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='40'>
	))
3	((	NP	<fs drel='ras-k1:VGNF' name='NP3'>
3.1	प्रधानमंत्री	NNP	<fs af='प्रधानमंत्री,n,m,sg,3,d,0,0' name='प्रधानमंत्री' posn='50'>
3.2	मनमोहन	NNPC	<fs af='मनमोहन,n,m,sg,3,d,0,0' name='मनमोहन' posn='60'>
3.3	सिंह	NNP	<fs af='सिंह,n,m,sg,3,o,0,0' name='सिंह' posn='70'>
3.4	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='80'>
	))
4	((	NP	<fs drel='pof:VGNF' name='NP4'>
4.1	मुलाकात	NN	<fs af='मुलाकात,n,f,sg,3,d,0,0' name='मुलाकात' posn='90'>
	))
5	((	VGNF	<fs drel='vmod:VGF' name='VGNF'>
5.1	कर	VM	<fs af='कर,v,any,any,any,,0,0' name='कर' posn='100'>
	))
6	((	NP	<fs drel='k4:VGF' name='NP5'>
6.1	उन्हें	PRP	<fs af='वह,pn,any,sg,3h,o,को,ko' name='उन्हें' posn='110'>
	))
7	((	NP	<fs drel='ras-k1:VGF' name='NP6'>
7.1	हुर्रियत	NNPC	<fs af='हुर्रियत,n,m,sg,3,d,0,0' name='हुर्रियत' posn='120'>
7.2	कांफ्रेंस	NNP	<fs af='कांफ्रेंस,n,f,sg,3,o,0,0' name='कांफ्रेंस' posn='130'>
7.3	समेत	PSP	<fs af='समेत,psp,,,,,,' name='समेत' posn='140'>
	))
8	((	NP	<fs drel='r6:NP8' name='NP7'>
8.1	राज्य	NN	<fs af='राज्य,n,m,sg,3,o,0,0' name='राज्य' posn='150'>
8.2	के	PSP	<fs af='का,psp,m,pl,,o,,' name='के' posn='160'>
	))
9	((	NP	<fs drel='ras-k1:VGF' name='NP8'>
9.1	विभिन्न	JJ	<fs af='विभिन्न,adj,any,any,,o,,' name='विभिन्न' posn='170'>
9.2	अलगाववादी	JJ	<fs af='अलगाववादी,adj,any,any,,o,,' name='अलगाववादी' posn='180'>
9.3	समूहों	NN	<fs af='समूह,n,m,pl,3,o,0,0' name='समूहों' posn='190'>
9.4	से	PSP	<fs af='से,psp,,,,,,' name='से2' posn='200'>
	))
10	((	NP	<fs drel='r6-k2:NP10' name='NP9'>
10.1	बातचीत	NN	<fs af='बातचीत,n,f,sg,3,o,0,0' name='बातचीत' posn='210'>
10.2	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='220'>
	))
11	((	NP	<fs drel='pof:VGF' name='NP10'>
11.1	जानकारी	NN	<fs af='जानकारी,n,f,sg,3,d,0,0' name='जानकारी' posn='230'>
	))
12	((	VGF	<fs voicetype='active' stype='declarative' name='VGF'>
12.1	दी	VM	<fs af='दे,v,f,sg,any,,या,yA' name='दी' posn='240'>
12.2	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='250'>
	))
</Sentence>

<Sentence id='4'>
1	((	NP	<fs drel='r6:NP2' name='NP'>
1.1	कश्मीर	NNC	<fs af='कशमीर,n,m,sg,3,d,0,0' name='कश्मीर' posn='10'>
1.2	समस्या	NN	<fs af='समस्या,n,f,sg,3,o,0,0' name='समस्या' posn='20'>
1.3	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='30'>
	))
2	((	NP	<fs drel='rt:VGNF' name='NP2'>
2.1	हल	NN	<fs af='हल,n,m,sg,3,o,0,0' name='हल' posn='40'>
2.2	के	PSP	<fs af='के,psp,,,,,,' name='के2' posn='50'>
2.3	लिए	PSP	<fs af='लिए,psp,,,,,,' name='लिए' posn='60'>
	))
3	((	JJP	<fs drel='ccof:CCP' name='JJP'>
3.1	साहसिक	JJ	<fs af='साहसिक,adj,any,any,,o,,' name='साहसिक' posn='70'>
	))
4	((	CCP	<fs drel='nmod:NP3' name='CCP'>
4.1	और	CC	<fs af='और,avy,,,,,,' name='और' posn='80'>
	))
5	((	JJP	<fs drel='ccof:CCP' name='JJP2'>
5.1	गंभीर	JJ	<fs af='गंभीर,adj,any,any,,o,,' name='गंभीर' posn='90'>
	))
6	((	NP	<fs drel='k2:VGNF' name='NP3'>
6.1	कोशिशों	NN	<fs af='कोशिश,n,f,pl,3,o,0,0' name='कोशिशों' posn='100'>
6.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='110'>
	))
7	((	JJP	<fs drel='pof:VGNF' name='JJP3'>
7.1	जरूरी	JJ	<fs af='जरूरी,adj,any,any,,,,' name='जरूरी' posn='120'>
	))
8	((	VGNF	<fs drel='vmod:VGF' name='VGNF'>
8.1	बताते	VM	<fs af='बता,v,m,sg,3,,ता,wA' name='बताते' posn='130'>
8.2	हुए	VAUX	<fs af='हो,v,m,sg,3,,या,yA' name='हुए' posn='140'>
	))
9	((	NP	<fs drel='r6:NP5' name='NP4'>
9.1	माकपा	NNP	<fs af='माकपा,n,f,sg,3,o,0,0' name='माकपा' posn='150'>
9.2	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='160'>
	))
10	((	NP	<fs drel='k1:VGF' name='NP5'>
10.1	राज्य	NNC	<fs af='राज्य,n,m,sg,3,d,0,0' name='राज्य' posn='170'>
10.2	ईकाई	NN	<fs af='ईकाई,n,f,sg,3,o,0,0' name='ईकाई' posn='180'>
10.3	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='190'>
	))
11	((	NP	<fs drel='k7t:VGF' name='NP6'>
11.1	मंगलवार	NNP	<fs af='मंगलवार,n,m,sg,3,o,0,0' name='मंगलवार' posn='200'>
11.2	को	PSP	<fs af='को,psp,,,,,,' name='को2' posn='210'>
	))
12	((	NP	<fs drel='k7:VGF' name='NP7'>
12.1	केंद्र	NNP	<fs af='केंद्र,n,m,sg,3,o,0,0' name='केंद्र' posn='220'>
12.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='230'>
	))
13	((	NP	<fs drel='nmod:NP9' name='NP8'>
13.1	कांग्रेस	NNC	<fs af='कांग्रेस,n,f,sg,3,d,0,0' name='कांग्रेस' posn='240'>
13.2	नेतृत्व	NN	<fs af='नेतृत्व,n,m,sg,3,o,0,0' name='नेतृत्व' posn='250'>
13.3	वाले	PSP	<fs af='वाला,psp,m,sg,,o,,' name='वाले' posn='260'>
	))
14	((	NP	<fs drel='ras-k1:VGF' name='NP9'>
14.1	यूनाइटेड	NNPC	<fs af='यूनाइटेड,n,m,sg,3,d,0,0' name='यूनाइटेड' posn='240'>
14.2	प्रोग्रेसिव	NNPC	<fs af='प्रोग्रेसिव,n,m,sg,3,d,0,0' name='प्रोग्रेसिव' posn='240'>
14.3	अलायंस	NNP	<fs af='अलायंस,n,m,sg,3,o,0,0' name='अलायंस' posn='240'>
	))
15	((	NP	<fs drel='rs:NP9' name='NP10'>
15.1	(	SYM	<fs af='(,punc,,,,,,' name='(' posn='300'>
15.2	यूपीए	NNP	<fs af='यूपीए,n,m,sg,3,o,0,0' name='यूपीए' posn='240'>
15.3	)	SYM	<fs af='),punc,,,,,,' name=')' posn='320'>
	))
16	((	FRAGP	<fs drel='fragof:NP9' name='FRAGP'>
16.1	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='330'>
	))
17	((	NP	<fs drel='k7:VGF' name='NP11'>
17.1	न्यूनतम	NNPC	<fs af='न्यूनतम,n,m,sg,3,d,0,0' name='न्यूनतम' posn='340'>
17.2	साझा	NNPC	<fs af='साझा,n,m,sg,3,d,0,0' name='साझा' posn='350'>
17.3	कार्यक्रम	NNP	<fs af='कार्यक्रम,n,m,sg,3,o,0,0' name='कार्यक्रम' posn='360'>
17.4	में	PSP	<fs af='में,psp,,,,,,' name='में2' posn='370'>
	))
18	((	NP	<fs drel='ras-k1:VGNN' name='NP12'>
18.1	पाकिस्तान	NNP	<fs af='पाकिस्तान,n,m,sg,3,o,0,0' name='पाकिस्तान' posn='380'>
18.2	के	PSP	<fs af='के,psp,,,,,,' name='के3' posn='390'>
18.3	साथ	NST	<fs af='साथ,nst,m,sg,3,d,,' name='साथ' posn='400'>
	))
19	((	NP	<fs drel='k2:VGNN' name='NP13'>
19.1	वार्ता	NNC	<fs af='वार्ता,n,f,sg,3,d,0,0' name='वार्ता' posn='410'>
19.2	प्रक्रिया	NN	<fs af='प्रक्रिया,n,f,sg,3,d,0,0' name='प्रक्रिया' posn='420'>
	))
20	((	JJP	<fs drel='pof:VGNN' name='JJP4'>
20.1	जारी	JJ	<fs af='जारी,adj,any,any,,o,,' name='जारी' posn='430'>
	))
21	((	VGNN	<fs drel='ccof:CCP2' name='VGNN'>
21.1	रखने	VM	<fs af='रख,v,any,any,any,o,ना,nA' name='रखने' posn='440'>
	))
22	((	CCP	<fs drel='r6-k2:NP15' name='CCP2'>
22.1	और	CC	<fs af='और,avy,,,,,,' name='और2' posn='450'>
	))
23	((	NP	<fs drel='k2:VGNN2' name='NP14'>
23.1	अलगाववादियों	NN	<fs af='अलगाववादी,n,m,pl,3,o,0,0' name='अलगाववादियों' posn='420'>
23.2	को	PSP	<fs af='को,psp,,,,,,' name='को3' posn='470'>
	))
24	((	JJP	<fs drel='pof:VGNN2' name='JJP5'>
24.1	शामिल	JJ	<fs af='शामिल,adj,any,any,,,,' name='शामिल' posn='480'>
	))
25	((	VGNN	<fs drel='ccof:CCP2' name='VGNN2'>
25.1	करने	VM	<fs af='कर,v,any,any,any,o,ना,nA' name='करने' posn='490'>
25.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='500'>
	))
26	((	NP	<fs drel='pof:VGF' name='NP15'>
26.1	प्रस्ताव	NN	<fs af='प्रस्ताव,n,m,sg,3,d,0,0' name='प्रस्ताव' posn='510'>
	))
27	((	VGF	<fs voicetype='active' stype='declarative' name='VGF'>
27.1	रखा	VM	<fs af='रख,v,m,sg,3,,या,yA' name='रखा' posn='520'>
27.2	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='530'>
27.3	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='540'>
	))
</Sentence>

<Sentence id='5'>
1	((	NP	<fs drel='k1:VGF' name='NP'>
1.1	हुर्रियत	NNPC	<fs af='हुर्रियत,n,m,sg,3,d,0,0' name='हुर्रियत' posn='10'>
1.2	कांफ्रेंस	NNP	<fs af='कांफ्रेंस,n,f,sg,3,o,0,0' name='कांफ्रेंस' posn='20'>
1.3	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='30'>
	))
2	((	NP	<fs drel='r6:NP3' name='NP2'>
2.1	नए	JJ	<fs af='नया,adj,m,sg,,o,,' name='नए' posn='40'>
2.2	गृह	NNPC	<fs af='गृह,n,m,sg,3,d,0,0' name='गृह' posn='50'>
2.3	मंत्री	NNP	<fs af='मंत्री,n,m,sg,3,d,0,0' name='मंत्री' posn='60'>
2.4	शिवराज	NNPC	<fs af='शिवराज,n,m,sg,3,d,0,0' name='शिवराज' posn='70'>
2.5	पाटिल	NNP	<fs af='पाटिल,n,m,sg,3,o,0,0' name='पाटिल' posn='80'>
2.6	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='90'>
	))
3	((	NP	<fs drel='k7p:VGNN' name='NP3'>
3.1	कश्मीर	NNP	<fs af='कशमीर,n,m,sg,3,o,0,0' name='कश्मीर' posn='100'>
3.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='110'>
	))
4	((	NP	<fs drel='ras-k1:VGNN' name='NP4'>
4.1	अलगाववादियों	NN	<fs af='अलगाववादी,n,m,pl,3,o,0,0' name='अलगाववादियों' posn='120'>
4.2	के	PSP	<fs af='के,psp,,,,,,' name='के2' posn='130'>
4.3	साथ	NST	<fs af='साथ,nst,m,sg,3,d,,' name='साथ' posn='140'>
	))
5	((	NP	<fs drel='k2:VGNN' name='NP5'>
5.1	वार्ता	NN	<fs af='वार्ता,n,f,sg,3,d,0,0' name='वार्ता' posn='150'>
	))
6	((	JJP	<fs drel='pof:VGNN' name='JJP'>
6.1	जारी	JJ	<fs af='जारी,adj,any,any,,,,' name='जारी' posn='160'>
	))
7	((	VGNN	<fs drel='r6:NP6' name='VGNN'>
7.1	रखने	VM	<fs af='रख,v,any,any,any,o,ना,nA' name='रखने' posn='170'>
7.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के3' posn='180'>
	))
8	((	NP	<fs drel='r6-k2:NP7' name='NP6'>
8.1	बयान	NN	<fs af='बयान,n,m,sg,3,o,0,0' name='बयान' posn='190'>
8.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='200'>
	))
9	((	NP	<fs drel='pof:VGNF' name='NP7'>
9.1	स्वागत	NN	<fs af='स्वागत,n,m,sg,3,d,0,0' name='स्वागत' posn='210'>
	))
10	((	VGNF	<fs drel='vmod:VGF' name='VGNF'>
10.1	करते	VM	<fs af='कर,v,m,sg,3,,ता,wA' name='करते' posn='220'>
10.2	हुए	VM	<fs af='हो,v,m,sg,3,,ता,wA' name='हुए' posn='230'>
	))
11	((	NP	<fs drel='pof:VGF' name='NP8'>
11.1	उम्मीद	NN	<fs af='उम्मीद,n,f,sg,3,d,0,0' name='उम्मीद' posn='240'>
	))
12	((	VGF	<fs voicetype='active' stype='declarative' name='VGF'>
12.1	जताई	VM	<fs af='जता,v,f,sg,3,,या,yA' name='जताई' posn='250'>
12.2	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='260'>
	))
13	((	CCP	<fs drel='k2:VGF' name='CCP'>
13.1	कि	CC	<fs af='कि,avy,,,,,,' name='कि' posn='270'>
	))
14	((	NP	<fs drel='nmod:NP10' name='NP9'>
14.1	कांग्रेस	NNC	<fs af='कांग्रेस,n,f,sg,3,d,0,0' name='कांग्रेस' posn='280'>
14.2	नेतृत्व	NN	<fs af='नेतृत्व,n,m,sg,3,o,0,0' name='नेतृत्व' posn='290'>
14.3	वाली	PSP	<fs af='वाला,psp,f,sg,,d,,' name='वाली' posn='300'>
	))
15	((	NP	<fs drel='k1:VGF2' name='NP10'>
15.1	यूपीए	NNPC	<fs af='यूपीए,n,m,sg,3,d,0,0' name='यूपीए' posn='70'>
15.2	सरकार	NNP	<fs af='सरकार,n,f,sg,3,d,0,0' name='सरकार' posn='320'>
	))
16	((	NP	<fs drel='ras-k1:VGF2' name='NP11'>
16.1	राजग	NNPC	<fs af='राजग,n,m,sg,3,d,0,0' name='राजग' posn='330'>
16.2	सरकार	NNP	<fs af='सरकार,n,f,sg,3,o,0,0' name='सरकार2' posn='340'>
16.3	के	PSP	<fs af='के,psp,,,,,,' name='के4' posn='350'>
16.4	साथ	NST	<fs af='साथ,nst,m,sg,3,d,,' name='साथ2' posn='360'>
	))
17	((	NP	<fs drel='r6:NP13' name='NP12'>
17.1	वार्ता	NN	<fs af='वार्ता,n,f,sg,3,o,0,0' name='वार्ता2' posn='370'>
17.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के5' posn='380'>
	))
18	((	NP	<fs drel='r6-k2:NP14' name='NP13'>
18.1	नतीजों	NN	<fs af='नतीजा,n,m,pl,3,o,0,0' name='नतीजों' posn='390'>
18.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का2' posn='400'>
	))
19	((	NP	<fs drel='pof:VGF2' name='NP14'>
19.1	सम्मान	NN	<fs af='सम्मान,n,m,sg,3,d,0,0' name='सम्मान' posn='410'>
	))
20	((	VGF	<fs voicetype='active' drel='ccof:CCP' stype='declarative' name='VGF2'>
20.1	करेगी	VM	<fs af='कर,v,f,sg,3,,गा,gA' name='करेगी' posn='420'>
20.2	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='430'>
	))
</Sentence>

<Sentence id='6'>
1	((	NP	<fs drel='k1:VGF' name='NP'>
1.1	सूत्रों	NN	<fs af='सूत्र,n,m,pl,3,o,0,0' name='सूत्रों' posn='10'>
1.2	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='20'>
	))
2	((	VGF	<fs voicetype='active' stype='declarative' name='VGF'>
2.1	बताया	VM	<fs af='बता,v,m,sg,any,,या,yA' name='बताया' posn='30'>
	))
3	((	CCP	<fs drel='k2:VGF' name='CCP'>
3.1	कि	CC	<fs af='कि,avy,,,,,,' name='कि' posn='40'>
	))
4	((	NP	<fs drel='k1:VGF2' name='NP2'>
4.1	वोहरा	NNP	<fs af='वोहरा,n,m,sg,3,o,0,0' name='वोहरा' posn='50'>
4.2	ने	PSP	<fs af='ने,psp,,,,,,' name='ने2' posn='60'>
	))
5	((	NP	<fs drel='rd:VGF2' name='NP3'>
5.1	राजग	NNC	<fs af='राजग,n,m,sg,3,d,0,0' name='राजग' posn='70'>
5.2	सरकार	NN	<fs af='सरकार,n,f,sg,3,o,0,0' name='सरकार' posn='80'>
5.3	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='90'>
5.4	ओर	NST	<fs af='ओर,nst,f,sg,3,o,,' name='ओर' posn='100'>
5.5	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='110'>
	))
6	((	NP	<fs drel='r6-k2:NP5' name='NP4'>
6.1	उनकी	PRP	<fs af='वह,pn,f,sg,3h,o,का,kA' name='उनकी' posn='120'>
	))
7	((	NP	<fs drel='pof:VGNN' name='NP5'>
7.1	नियुक्ति	NN	<fs af='नियुक्ति,n,f,sg,3,d,0,0' name='नियुक्ति' posn='130'>
	))
8	((	VGNN	<fs name='VGNN' drel='rh:VGF2'>
8.1	किए	VM	<fs af='कर,v,m,sg,3,,या,yA' name='किए' posn='140'>
8.2	जाने	VAUX	<fs af='जा,v,any,any,any,o,ना,nA' name='जाने' posn='150'>
8.3	की	PSP	<fs af='का,psp,f,,,o,,' name='की2' posn='160'>
8.4	वजह	PSP	<fs af='वजह,n,f,,,o,,' name='वजह' posn='160'>
8.5	से	PSP	<fs af='से,psp,,,,,,' name='से2' posn='180'>
	))
9	((	NP	<fs drel='k5:VGF2' name='NP6'>
9.1	पद	NN	<fs af='पद,n,m,sg,3,o,0,0' name='पद' posn='190'>
9.2	से	PSP	<fs af='से,psp,,,,,,' name='से3' posn='200'>
	))
10	((	NP	<fs drel='pof:VGF2' name='NP7'>
10.1	इस्तीफा	NN	<fs af='इस्तीफा,n,m,sg,3,d,0,0' name='इस्तीफा' posn='210'>
	))
11	((	VGF	<fs voicetype='active' drel='ccof:CCP' stype='declarative' name='VGF2'>
11.1	दिया	VM	<fs af='दे,v,m,sg,any,,या,yA' name='दिया' posn='220'>
11.2	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='230'>
11.3	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='240'>
	))
</Sentence>

<Sentence id='7'>
1	((	CCP	<fs name='CCP'>
1.1	हालांकि	CC	<fs af='हालांकि,avy,,,,,,' name='हालांकि' posn='10'>
	))
2	((	NP	<fs drel='nmod:NP2' name='NP'>
2.1	कांग्रेस	NNC	<fs af='कांग्रेस,n,f,sg,3,d,0,0' name='कांग्रेस' posn='20'>
2.2	नेतृत्व	NN	<fs af='नेतृत्व,n,m,sg,3,o,0,0' name='नेतृत्व' posn='30'>
2.3	वाली	PSP	<fs af='वाली,psp,f,sg,,o,,' name='वाली' posn='40'>
	))
3	((	NP	<fs drel='k1:VGNN' name='NP2'>
3.1	यूपीए	NNPC	<fs af='यूपीए,n,m,sg,3,d,0,0' name='यूपीए' posn='60'>
3.2	सरकार	NNP	<fs af='सरकार,n,f,sg,3,o,0,0' name='सरकार' posn='60'>
3.3	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='70'>
	))
4	((	NP	<fs drel='k7t:VGNN' name='NP3'>
4.1	अभी	PRP	<fs af='अभी,pn,,,,d,,' name='अभी' posn='80'>
	))
5	((	JJP	<fs drel='pof:VGNN' name='JJP'>
5.1	तय	JJ	<fs af='तय,adj,any,any,,,,' name='तय' posn='90'>
	))
6	((	VGNN	<fs drel='k1:VGF' name='VGNN'>
6.1	करना	VM	<fs af='कर,v,any,any,any,o,ना,nA' name='करना' posn='100'>
	))
7	((	JJP	<fs drel='k1s:VGF' name='JJP2'>
7.1	बाकी	JJ	<fs af='बाकी,adj,any,any,,,,' name='बाकी' posn='110'>
	))
8	((	VGF	<fs voicetype='active' stype='declarative' name='VGF' drel='ccof:CCP'>
8.1	है	VM	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='120'>
	))
9	((	CCP	<fs drel='k1s:VGF' name='CCP2'>
9.1	कि	CC	<fs af='कि,avy,,,,,,' name='कि' posn='130'>
	))
